INFO:root:[AutoTrain] ep=0, question='Language spoken in Czech Republic?', correct=10, chosen=4, rew=-1, eps=0.995, confidence=0.0769
INFO:root:[AutoTrain] ep=716, question='What is the capital of Germany?', correct=6, chosen=6, rew=1, eps=0.027, confidence=0.6333
INFO:root:[AutoTrain] ep=717, question='Name the painter of the Lady with an Ermine.', correct=1, chosen=1, rew=1, eps=0.027, confidence=1.0693
INFO:root:[AutoTrain] ep=718, question='Capitol of Poland?', correct=0, chosen=4, rew=-1, eps=0.027, confidence=-0.5729
INFO:root:[AutoTrain] ep=719, question='What is UHK?', correct=2, chosen=2, rew=1, eps=0.027, confidence=0.9446
INFO:root:[AutoTrain] ep=720, question='What is UHK?', correct=2, chosen=2, rew=1, eps=0.027, confidence=0.9415
INFO:root:[AutoTrain] ep=721, question='Berlin is capital of which country?', correct=12, chosen=8, rew=-1, eps=0.027, confidence=-0.3839
INFO:root:[AutoTrain] ep=722, question='Which language is spoken in the Czech Republic?', correct=10, chosen=10, rew=1, eps=0.027, confidence=1.0052
INFO:root:[AutoTrain] ep=723, question='What are the main colors of the Polish flag?', correct=4, chosen=4, rew=1, eps=0.027, confidence=1.0276
INFO:root:[AutoTrain] ep=724, question='Can you tell me what I had for breakfast today?', correct=11, chosen=11, rew=1, eps=0.026, confidence=0.8485
INFO:root:[AutoTrain] ep=725, question='Tell me about UHK', correct=2, chosen=2, rew=1, eps=0.026, confidence=0.8788
INFO:root:[AutoTrain] ep=726, question='What is the name of university in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.026, confidence=0.9657
INFO:root:[AutoTrain] ep=727, question='Painter of the Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.026, confidence=0.9535
INFO:root:[AutoTrain] ep=728, question='In which city is 'Lady with an Ermine' located?', correct=9, chosen=1, rew=-1, eps=0.026, confidence=-0.3112
INFO:root:[AutoTrain] ep=729, question='What is the name of the painting , which features a lady with an ermine?', correct=9, chosen=6, rew=-1, eps=0.026, confidence=-0.1454
INFO:root:[AutoTrain] ep=730, question='What language do people speak in Czechia?', correct=10, chosen=10, rew=1, eps=0.026, confidence=0.9972
INFO:root:[AutoTrain] ep=731, question='Which city keeps 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.025, confidence=0.9825
INFO:root:[AutoTrain] ep=732, question='Who is the artist behind Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.025, confidence=1.1943
INFO:root:[AutoTrain] ep=733, question='What is the next winning lottery number?', correct=11, chosen=11, rew=1, eps=0.025, confidence=0.9668
INFO:root:[AutoTrain] ep=734, question='What is the capital of Czech Republic?', correct=5, chosen=5, rew=1, eps=0.025, confidence=0.8409
INFO:root:[AutoTrain] ep=735, question='Which university that teaches computer science is the biggest in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.025, confidence=0.9468
INFO:root:[AutoTrain] ep=736, question='What language do people speak in Czechia?', correct=10, chosen=10, rew=1, eps=0.025, confidence=1.0067
INFO:root:[AutoTrain] ep=737, question='What is the name of university in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.025, confidence=0.9425
INFO:root:[AutoTrain] ep=738, question='Who is the artist behind Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.025, confidence=1.1707
INFO:root:[AutoTrain] ep=739, question='What is the next number in the sequence: 2, 4 , 8, 16...?', correct=4, chosen=4, rew=1, eps=0.024, confidence=1.0434
INFO:root:[AutoTrain] ep=740, question='New Year's Day date?', correct=7, chosen=7, rew=1, eps=0.024, confidence=1.0517
INFO:root:[AutoTrain] ep=741, question='Czech Republic official language?', correct=10, chosen=10, rew=1, eps=0.024, confidence=0.9968
INFO:root:[AutoTrain] ep=742, question='Painter of the Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.024, confidence=0.8861
INFO:root:[AutoTrain] ep=743, question='What language do people speak in Czechia?', correct=10, chosen=10, rew=1, eps=0.024, confidence=1.0071
INFO:root:[AutoTrain] ep=744, question='In which country can you find the painting 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.024, confidence=0.9124
INFO:root:[AutoTrain] ep=745, question='Berlin is capital of which country?', correct=12, chosen=6, rew=-1, eps=0.024, confidence=-0.4542
INFO:root:[AutoTrain] ep=746, question='Where is 'Lady with an Ermine' kept?', correct=8, chosen=8, rew=1, eps=0.024, confidence=1.1422
INFO:root:[AutoTrain] ep=747, question='What is the capital of Germany?', correct=6, chosen=6, rew=1, eps=0.024, confidence=0.7164
INFO:root:[AutoTrain] ep=748, question='Who is the painter of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.023, confidence=1.1649
INFO:root:[AutoTrain] ep=749, question='How many days does February contain in a leap year?', correct=3, chosen=3, rew=1, eps=0.023, confidence=0.9799
INFO:root:[AutoTrain] ep=750, question='Which language do Czechs speak?', correct=10, chosen=10, rew=1, eps=0.023, confidence=1.0092
INFO:root:[AutoTrain] ep=751, question='Is there a university called UHK?', correct=2, chosen=2, rew=1, eps=0.023, confidence=1.1448
INFO:root:[AutoTrain] ep=752, question='Date of New Year's Day?', correct=7, chosen=8, rew=-1, eps=0.023, confidence=0.0769
INFO:root:[AutoTrain] ep=753, question='Capitol of Poland?', correct=0, chosen=4, rew=-1, eps=0.023, confidence=-0.4839
INFO:root:[AutoTrain] ep=754, question='Who will be the next president of Poland?', correct=11, chosen=3, rew=-1, eps=0.023, confidence=-0.6949
INFO:root:[AutoTrain] ep=755, question='Warsaw is the capital of which country?', correct=8, chosen=8, rew=1, eps=0.023, confidence=0.9574
INFO:root:[AutoTrain] ep=756, question='How does a leap year work? ', correct=4, chosen=4, rew=1, eps=0.022, confidence=0.5845
INFO:root:[AutoTrain] ep=757, question='How many days in leap year February?', correct=3, chosen=3, rew=1, eps=0.022, confidence=0.9683
INFO:root:[AutoTrain] ep=758, question='Lady with Ermine location?', correct=8, chosen=8, rew=1, eps=0.022, confidence=1.0420
INFO:root:[AutoTrain] ep=759, question='How many days does February have in a leap year?', correct=3, chosen=3, rew=1, eps=0.022, confidence=0.9981
INFO:root:[AutoTrain] ep=760, question='What is the next number in the sequence: 2, 4 , 8, 16...?', correct=4, chosen=4, rew=1, eps=0.022, confidence=0.9695
INFO:root:[AutoTrain] ep=761, question='How many days does February contain in a leap year?', correct=3, chosen=3, rew=1, eps=0.022, confidence=0.9662
INFO:root:[AutoTrain] ep=762, question='Name Poland' s capital city', correct=0, chosen=3, rew=-1, eps=0.022, confidence=-0.7511
INFO:root:[AutoTrain] ep=763, question='Where is the capital city of Poland?', correct=0, chosen=8, rew=-1, eps=0.022, confidence=-1.0275
INFO:root:[AutoTrain] ep=764, question='Tell me about UHK', correct=2, chosen=2, rew=1, eps=0.022, confidence=0.9050
INFO:root:[AutoTrain] ep=765, question='Warsaw is capital of what country?', correct=8, chosen=8, rew=1, eps=0.022, confidence=1.0055
INFO:root:[AutoTrain] ep=766, question='Can you tell me what I had for breakfast today?', correct=11, chosen=11, rew=1, eps=0.021, confidence=0.8904
INFO:root:[AutoTrain] ep=767, question='Where can I find the painting 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.021, confidence=1.0464
INFO:root:[AutoTrain] ep=768, question='In which country can you find the painting 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.021, confidence=0.9345
INFO:root:[AutoTrain] ep=769, question='How many days in leap year February?', correct=3, chosen=3, rew=1, eps=0.021, confidence=0.9731
INFO:root:[AutoTrain] ep=770, question='Can you tell me what I had for breakfast today?', correct=11, chosen=11, rew=1, eps=0.021, confidence=0.8922
INFO:root:[AutoTrain] ep=771, question='What is the capital of Germany?', correct=6, chosen=6, rew=1, eps=0.021, confidence=0.7295
INFO:root:[AutoTrain] ep=772, question='Czech Republic official language?', correct=10, chosen=10, rew=1, eps=0.021, confidence=0.9996
INFO:root:[AutoTrain] ep=773, question='Warsaw is capital of what country?', correct=8, chosen=8, rew=1, eps=0.021, confidence=0.9881
INFO:root:[AutoTrain] ep=774, question='Where is 'Lady with an Ermine' displayed?', correct=8, chosen=8, rew=1, eps=0.021, confidence=1.0033
INFO:root:[AutoTrain] ep=775, question='How many days does February have in a leap year?', correct=3, chosen=3, rew=1, eps=0.020, confidence=1.0170
INFO:root:[AutoTrain] ep=776, question='Where is 'Lady with an Ermine' located?', correct=8, chosen=8, rew=1, eps=0.020, confidence=0.8158
INFO:root:[AutoTrain] ep=777, question='Which university that teaches computer science is the biggest in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.020, confidence=0.9405
INFO:root:[AutoTrain] ep=778, question='What is capital of Germany?', correct=6, chosen=6, rew=1, eps=0.020, confidence=0.7571
INFO:root:[AutoTrain] ep=779, question='When is New Year's Day celebrated?', correct=7, chosen=7, rew=1, eps=0.020, confidence=1.0214
INFO:root:[AutoTrain] ep=780, question='Where is 'Lady with an Ermine' kept?', correct=8, chosen=8, rew=1, eps=0.020, confidence=1.1251
INFO:root:[AutoTrain] ep=781, question='Who is the painter of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.020, confidence=1.1948
INFO:root:[AutoTrain] ep=782, question='How many days does February contain in a leap year?', correct=3, chosen=3, rew=1, eps=0.020, confidence=1.0014
INFO:root:[AutoTrain] ep=783, question='How many planets will be discovered in the future?', correct=11, chosen=11, rew=1, eps=0.020, confidence=1.0336
INFO:root:[AutoTrain] ep=784, question='What is the next number in the sequence: 2, 4 , 8, 16...?', correct=4, chosen=4, rew=1, eps=0.020, confidence=0.9593
INFO:root:[AutoTrain] ep=785, question='What is the capital of Czech Republic?', correct=5, chosen=5, rew=1, eps=0.019, confidence=0.8794
INFO:root:[AutoTrain] ep=786, question='What is the capital of the Czech Republic?', correct=5, chosen=5, rew=1, eps=0.019, confidence=0.8824
INFO:root:[AutoTrain] ep=787, question='What is capital of Germany?', correct=6, chosen=6, rew=1, eps=0.019, confidence=0.8052
INFO:root:[AutoTrain] ep=788, question='Language spoken in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.019, confidence=0.9848
INFO:root:[AutoTrain] ep=789, question='Where will I be in 10 years?', correct=11, chosen=11, rew=1, eps=0.019, confidence=0.5480
INFO:root:[AutoTrain] ep=790, question='Where will I be in 10 years?', correct=11, chosen=11, rew=1, eps=0.019, confidence=0.5493
INFO:root:[AutoTrain] ep=791, question='Warsaw is capital of what country?', correct=8, chosen=8, rew=1, eps=0.019, confidence=0.9881
INFO:root:[AutoTrain] ep=792, question='Which university that teaches computer science is the biggest in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.019, confidence=0.9735
INFO:root:[AutoTrain] ep=793, question='Where is 'Lady with an Ermine' kept?', correct=8, chosen=8, rew=1, eps=0.019, confidence=1.1354
INFO:root:[AutoTrain] ep=794, question='What is capital of Germany?', correct=6, chosen=6, rew=1, eps=0.019, confidence=0.8261
INFO:root:[AutoTrain] ep=795, question='What is the name of university in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.019, confidence=0.9963
INFO:root:[AutoTrain] ep=796, question='What is UHK?', correct=2, chosen=2, rew=1, eps=0.018, confidence=0.9607
INFO:root:[AutoTrain] ep=797, question='Warsaw is the capital of which country?', correct=8, chosen=8, rew=1, eps=0.018, confidence=0.9385
INFO:root:[AutoTrain] ep=798, question='Who is the artist behind Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.018, confidence=1.1443
INFO:root:[AutoTrain] ep=799, question='What is Poland's capital?', correct=0, chosen=6, rew=-1, eps=0.018, confidence=-0.8423
INFO:root:[AutoTrain] ep=800, question='What happens when you mix blue and yellow paint? ', correct=4, chosen=4, rew=1, eps=0.018, confidence=0.8144
INFO:root:[AutoTrain] ep=801, question='What is the next number in the sequence: 2, 4 , 8, 16...?', correct=4, chosen=4, rew=1, eps=0.018, confidence=0.9931
INFO:root:[AutoTrain] ep=802, question='What language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.018, confidence=0.9949
INFO:root:[AutoTrain] ep=803, question='What language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.018, confidence=0.9969
INFO:root:[AutoTrain] ep=804, question='Date of New Year's Day?', correct=7, chosen=7, rew=1, eps=0.018, confidence=1.0393
INFO:root:[AutoTrain] ep=805, question='Who is the author of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.018, confidence=0.9495
INFO:root:[AutoTrain] ep=806, question='What is the next winning lottery number?', correct=11, chosen=11, rew=1, eps=0.018, confidence=0.9736
INFO:root:[AutoTrain] ep=807, question='Where you can found painting: Lady with an Ermine?', correct=8, chosen=8, rew=1, eps=0.017, confidence=0.9350
INFO:root:[AutoTrain] ep=808, question='What is the name of university in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.017, confidence=0.9676
INFO:root:[AutoTrain] ep=809, question='When is January 1 celebrated?', correct=7, chosen=7, rew=1, eps=0.017, confidence=-0.3332
INFO:root:[AutoTrain] ep=810, question='New Year's Day date?', correct=7, chosen=7, rew=1, eps=0.017, confidence=1.0438
INFO:root:[AutoTrain] ep=811, question='Warsaw is the capital of what country?', correct=8, chosen=8, rew=1, eps=0.017, confidence=1.0129
INFO:root:[AutoTrain] ep=812, question='What language do people speak in Czechia?', correct=10, chosen=10, rew=1, eps=0.017, confidence=0.9942
INFO:root:[AutoTrain] ep=813, question='Czech Republic language?', correct=10, chosen=10, rew=1, eps=0.017, confidence=0.9884
INFO:root:[AutoTrain] ep=814, question='What is the capital of Czech Republic?', correct=5, chosen=11, rew=-1, eps=0.017, confidence=0.0769
INFO:root:[AutoTrain] ep=815, question='Where is located the painting called 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.017, confidence=1.0283
INFO:root:[AutoTrain] ep=816, question='Warsaw is capital of what country?', correct=8, chosen=8, rew=1, eps=0.017, confidence=0.9884
INFO:root:[AutoTrain] ep=817, question='What happens when you mix blue and yellow paint? ', correct=4, chosen=4, rew=1, eps=0.017, confidence=0.8328
INFO:root:[AutoTrain] ep=818, question='Where is 'Lady with an Ermine' kept?', correct=8, chosen=8, rew=1, eps=0.016, confidence=1.1393
INFO:root:[AutoTrain] ep=819, question='Which language do Czechs speak?', correct=10, chosen=10, rew=1, eps=0.016, confidence=1.0090
INFO:root:[AutoTrain] ep=820, question='Capitol of Poland?', correct=0, chosen=4, rew=-1, eps=0.016, confidence=-0.5734
INFO:root:[AutoTrain] ep=821, question='Where will I be in 10 years?', correct=11, chosen=11, rew=1, eps=0.016, confidence=0.6232
INFO:root:[AutoTrain] ep=822, question='Which city keeps 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.016, confidence=0.9930
INFO:root:[AutoTrain] ep=823, question='When is January 1 celebrated?', correct=7, chosen=7, rew=1, eps=0.016, confidence=-0.1404
INFO:root:[AutoTrain] ep=824, question='Date of New Year's Day?', correct=7, chosen=7, rew=1, eps=0.016, confidence=1.0752
INFO:root:[AutoTrain] ep=825, question='How many days in leap year February?', correct=3, chosen=3, rew=1, eps=0.016, confidence=1.0133
INFO:root:[AutoTrain] ep=826, question='How many days does February have in a leap year?', correct=3, chosen=3, rew=1, eps=0.016, confidence=1.0559
INFO:root:[AutoTrain] ep=827, question='Where will I be in 10 years?', correct=11, chosen=11, rew=1, eps=0.016, confidence=0.6259
INFO:root:[AutoTrain] ep=828, question='How many days does February contain in a leap year?', correct=3, chosen=3, rew=1, eps=0.016, confidence=1.0216
INFO:root:[AutoTrain] ep=829, question='What day is New Year?', correct=7, chosen=7, rew=1, eps=0.016, confidence=0.6859
INFO:root:[AutoTrain] ep=830, question='Which language do Czechs speak?', correct=10, chosen=10, rew=1, eps=0.016, confidence=1.0126
INFO:root:[AutoTrain] ep=831, question='Where can I find the painting 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.015, confidence=1.0696
